,local,magnitude
matriz_diagonal_real_y_caso2_frequencia_228.0.csv,"('890.2',)",11695.882732816603
matriz_diagonal_real_y_caso2_frequencia_228.5.csv,"('852.3',)",11718.40657066336
matriz_diagonal_real_y_caso2_frequencia_2280.0.csv,"('852r.2',)",43528.63352025705
matriz_diagonal_real_y_caso2_frequencia_2280.5.csv,"('852r.1',)",43538.9477317388
matriz_diagonal_real_y_caso2_frequencia_2281.0.csv,"('852r.1',)",43549.26301397597
matriz_diagonal_real_y_caso2_frequencia_2281.5.csv,"('852r.1',)",43559.57936525608
matriz_diagonal_real_y_caso2_frequencia_2282.0.csv,"('852r.1',)",43569.89678359802
matriz_diagonal_real_y_caso2_frequencia_2282.5.csv,"('852r.1',)",43580.215267471416
matriz_diagonal_real_y_caso2_frequencia_2283.0.csv,"('852r.1',)",43590.53481485781
matriz_diagonal_real_y_caso2_frequencia_2283.5.csv,"('852r.1',)",43600.85542405001
matriz_diagonal_real_y_caso2_frequencia_2284.0.csv,"('852r.1',)",43611.17709304083
matriz_diagonal_real_y_caso2_frequencia_2284.5.csv,"('852r.1',)",43621.499820491095
matriz_diagonal_real_y_caso2_frequencia_2285.0.csv,"('852r.1',)",43631.823603989695
matriz_diagonal_real_y_caso2_frequencia_2285.5.csv,"('852r.1',)",43642.14844236297
matriz_diagonal_real_y_caso2_frequencia_2286.0.csv,"('852r.1',)",43652.474333449434
matriz_diagonal_real_y_caso2_frequencia_2286.5.csv,"('852r.1',)",43662.80127547136
matriz_diagonal_real_y_caso2_frequencia_2287.0.csv,"('852r.1',)",43673.12926691158
matriz_diagonal_real_y_caso2_frequencia_2287.5.csv,"('852r.1',)",43683.458305866414
matriz_diagonal_real_y_caso2_frequencia_2288.0.csv,"('852r.1',)",43693.788390405694
matriz_diagonal_real_y_caso2_frequencia_2288.5.csv,"('852r.1',)",43704.11951895608
matriz_diagonal_real_y_caso2_frequencia_2289.0.csv,"('852r.1',)",43714.45168940585
matriz_diagonal_real_y_caso2_frequencia_2289.5.csv,"('848.1',)",43724.78490048871
matriz_diagonal_real_y_caso2_frequencia_229.0.csv,"('890.3',)",11740.898571148324
matriz_diagonal_real_y_caso2_frequencia_229.5.csv,"('864.1',)",11763.358734751024
matriz_diagonal_real_y_caso2_frequencia_2290.0.csv,"('852r.1',)",43735.11915017771
matriz_diagonal_real_y_caso2_frequencia_2290.5.csv,"('852r.1',)",43745.454436721535
matriz_diagonal_real_y_caso2_frequencia_2291.0.csv,"('852r.1',)",43755.79075838842
matriz_diagonal_real_y_caso2_frequencia_2291.5.csv,"('852r.1',)",43766.12811329759
matriz_diagonal_real_y_caso2_frequencia_2292.0.csv,"('852r.1',)",43776.46649993332
matriz_diagonal_real_y_caso2_frequencia_2292.5.csv,"('852r.3',)",43786.80591624692
matriz_diagonal_real_y_caso2_frequencia_2293.0.csv,"('852r.1',)",43797.14636082172
matriz_diagonal_real_y_caso2_frequencia_2293.5.csv,"('852r.1',)",43807.48783163956
matriz_diagonal_real_y_caso2_frequencia_2294.0.csv,"('852r.3',)",43817.83032720526
matriz_diagonal_real_y_caso2_frequencia_2294.5.csv,"('852r.1',)",43828.1738455601
matriz_diagonal_real_y_caso2_frequencia_2295.0.csv,"('852r.1',)",43838.518385047784
matriz_diagonal_real_y_caso2_frequencia_2295.5.csv,"('852r.3',)",43848.863943986194
matriz_diagonal_real_y_caso2_frequencia_2296.0.csv,"('852r.1',)",43859.21052067952
matriz_diagonal_real_y_caso2_frequencia_2296.5.csv,"('852r.3',)",43869.558113244544
matriz_diagonal_real_y_caso2_frequencia_2297.0.csv,"('852r.1',)",43879.90672027471
matriz_diagonal_real_y_caso2_frequencia_2297.5.csv,"('852r.1',)",43890.25633939722
matriz_diagonal_real_y_caso2_frequencia_2298.0.csv,"('852r.1',)",43900.606969575136
matriz_diagonal_real_y_caso2_frequencia_2298.5.csv,"('852r.1',)",43910.958608782756
matriz_diagonal_real_y_caso2_frequencia_2299.0.csv,"('852r.1',)",43921.311255249224
matriz_diagonal_real_y_caso2_frequencia_2299.5.csv,"('852r.1',)",43931.66490764643
matriz_diagonal_real_y_caso2_frequencia_230.0.csv,"('890.3',)",11785.787062325728
matriz_diagonal_real_y_caso2_frequencia_230.5.csv,"('864.1',)",11808.183555121772
matriz_diagonal_real_y_caso2_frequencia_2300.0.csv,"('852r.1',)",43942.019563668684
matriz_diagonal_real_y_caso2_frequencia_2300.5.csv,"('852r.3',)",43952.375222017596
matriz_diagonal_real_y_caso2_frequencia_2301.0.csv,"('852r.1',)",43962.731880951214
matriz_diagonal_real_y_caso2_frequencia_2301.5.csv,"('852r.3',)",43973.0895387276
matriz_diagonal_real_y_caso2_frequencia_2302.0.csv,"('852r.1',)",43983.44819349923
matriz_diagonal_real_y_caso2_frequencia_2302.5.csv,"('852r.3',)",43993.80784383831
matriz_diagonal_real_y_caso2_frequencia_2303.0.csv,"('852r.1',)",44004.16848794916
matriz_diagonal_real_y_caso2_frequencia_2303.5.csv,"('852r.1',)",44014.53012420755
matriz_diagonal_real_y_caso2_frequencia_2304.0.csv,"('852r.2',)",44024.89275056258
matriz_diagonal_real_y_caso2_frequencia_2304.5.csv,"('848.1',)",44035.256365826186
matriz_diagonal_real_y_caso2_frequencia_2305.0.csv,"('848.2',)",44045.62096802671
matriz_diagonal_real_y_caso2_frequencia_2305.5.csv,"('852r.1',)",44055.98655559778
matriz_diagonal_real_y_caso2_frequencia_2306.0.csv,"('852r.1',)",44066.35312671678
matriz_diagonal_real_y_caso2_frequencia_2306.5.csv,"('852r.1',)",44076.7206798911
matriz_diagonal_real_y_caso2_frequencia_2307.0.csv,"('852r.1',)",44087.089213248626
matriz_diagonal_real_y_caso2_frequencia_2307.5.csv,"('852r.1',)",44097.45872547691
matriz_diagonal_real_y_caso2_frequencia_2308.0.csv,"('852r.1',)",44107.82921446922
matriz_diagonal_real_y_caso2_frequencia_2308.5.csv,"('848.1',)",44118.20067872731
matriz_diagonal_real_y_caso2_frequencia_2309.0.csv,"('852r.1',)",44128.57311677474
matriz_diagonal_real_y_caso2_frequencia_2309.5.csv,"('852r.1',)",44138.94652678301
matriz_diagonal_real_y_caso2_frequencia_231.0.csv,"('864.1',)",11830.548215421482
matriz_diagonal_real_y_caso2_frequencia_231.5.csv,"('890.2',)",11852.881046163486
matriz_diagonal_real_y_caso2_frequencia_2310.0.csv,"('848.1',)",44149.32090716244
matriz_diagonal_real_y_caso2_frequencia_2310.5.csv,"('848.1',)",44159.69625607656
matriz_diagonal_real_y_caso2_frequencia_2311.0.csv,"('852r.2',)",44170.07257219426
matriz_diagonal_real_y_caso2_frequencia_2311.5.csv,"('852r.2',)",44180.44985358941
matriz_diagonal_real_y_caso2_frequencia_2312.0.csv,"('848.1',)",44190.828098683305
matriz_diagonal_real_y_caso2_frequencia_2312.5.csv,"('852r.1',)",44201.20730584042
matriz_diagonal_real_y_caso2_frequencia_2313.0.csv,"('852r.2',)",44211.587473620035
matriz_diagonal_real_y_caso2_frequencia_2313.5.csv,"('852r.2',)",44221.96860007932
matriz_diagonal_real_y_caso2_frequencia_2314.0.csv,"('852r.2',)",44232.35068369707
matriz_diagonal_real_y_caso2_frequencia_2314.5.csv,"('852r.2',)",44242.73372287343
matriz_diagonal_real_y_caso2_frequencia_2315.0.csv,"('852r.3',)",44253.117715947905
matriz_diagonal_real_y_caso2_frequencia_2315.5.csv,"('852r.1',)",44263.50266138877
matriz_diagonal_real_y_caso2_frequencia_2316.0.csv,"('852r.2',)",44273.888557432656
matriz_diagonal_real_y_caso2_frequencia_2316.5.csv,"('852r.2',)",44284.27540255468
matriz_diagonal_real_y_caso2_frequencia_2317.0.csv,"('852r.2',)",44294.6631950978
matriz_diagonal_real_y_caso2_frequencia_2317.5.csv,"('852r.2',)",44305.0519333623
matriz_diagonal_real_y_caso2_frequencia_2318.0.csv,"('852r.2',)",44315.44161591165
matriz_diagonal_real_y_caso2_frequencia_2318.5.csv,"('852r.2',)",44325.8322408548
matriz_diagonal_real_y_caso2_frequencia_2319.0.csv,"('852r.2',)",44336.22380714084
matriz_diagonal_real_y_caso2_frequencia_2319.5.csv,"('852r.3',)",44346.616312357495
matriz_diagonal_real_y_caso2_frequencia_232.0.csv,"('864.1',)",11875.182050207315
matriz_diagonal_real_y_caso2_frequencia_232.5.csv,"('890.3',)",11897.451232113543
matriz_diagonal_real_y_caso2_frequencia_2320.0.csv,"('852r.2',)",44357.00975538878
matriz_diagonal_real_y_caso2_frequencia_2320.5.csv,"('852r.1',)",44367.404134818746
matriz_diagonal_real_y_caso2_frequencia_2321.0.csv,"('852r.1',)",44377.79944862003
matriz_diagonal_real_y_caso2_frequencia_2321.5.csv,"('852r.1',)",44388.19569532576
matriz_diagonal_real_y_caso2_frequencia_2322.0.csv,"('852r.1',)",44398.5928734114
matriz_diagonal_real_y_caso2_frequencia_2322.5.csv,"('852r.1',)",44408.99098128539
matriz_diagonal_real_y_caso2_frequencia_2323.0.csv,"('852r.1',)",44419.390017277336
matriz_diagonal_real_y_caso2_frequencia_2323.5.csv,"('852r.1',)",44429.789979868685
matriz_diagonal_real_y_caso2_frequencia_2324.0.csv,"('852r.1',)",44440.19086742578
matriz_diagonal_real_y_caso2_frequencia_2324.5.csv,"('848.2',)",44450.59267858658
matriz_diagonal_real_y_caso2_frequencia_2325.0.csv,"('848.2',)",44460.99541126008
matriz_diagonal_real_y_caso2_frequencia_2325.5.csv,"('852r.1',)",44471.399064388315
matriz_diagonal_real_y_caso2_frequencia_2326.0.csv,"('852r.1',)",44481.80363607164
matriz_diagonal_real_y_caso2_frequencia_2326.5.csv,"('848.2',)",44492.20912496738
matriz_diagonal_real_y_caso2_frequencia_2327.0.csv,"('848.1',)",44502.615529323506
matriz_diagonal_real_y_caso2_frequencia_2327.5.csv,"('848.1',)",44513.02284755513
matriz_diagonal_real_y_caso2_frequencia_2328.0.csv,"('848.1',)",44523.43107829039
matriz_diagonal_real_y_caso2_frequencia_2328.5.csv,"('848.1',)",44533.84021975237
matriz_diagonal_real_y_caso2_frequencia_2329.0.csv,"('848.1',)",44544.25027055697
matriz_diagonal_real_y_caso2_frequencia_2329.5.csv,"('852r.1',)",44554.661229137826
matriz_diagonal_real_y_caso2_frequencia_233.0.csv,"('890.3',)",11919.68859563952
matriz_diagonal_real_y_caso2_frequencia_233.5.csv,"('890.3',)",11941.894146344042
matriz_diagonal_real_y_caso2_frequencia_2330.0.csv,"('848.1',)",44565.07309366179
matriz_diagonal_real_y_caso2_frequencia_2330.5.csv,"('848.1',)",44575.48586297294
matriz_diagonal_real_y_caso2_frequencia_2331.0.csv,"('848.1',)",44585.89953514415
matriz_diagonal_real_y_caso2_frequencia_2331.5.csv,"('848.1',)",44596.31410887547
matriz_diagonal_real_y_caso2_frequencia_2332.0.csv,"('848.2',)",44606.72958248938
matriz_diagonal_real_y_caso2_frequencia_2332.5.csv,"('846.1',)",44617.145954583786
matriz_diagonal_real_y_caso2_frequencia_2333.0.csv,"('848.2',)",44627.563223353616
matriz_diagonal_real_y_caso2_frequencia_2333.5.csv,"('852r.1',)",44637.98138770336
matriz_diagonal_real_y_caso2_frequencia_2334.0.csv,"('848.1',)",44648.40044573074
matriz_diagonal_real_y_caso2_frequencia_2334.5.csv,"('848.2',)",44658.820395912306
matriz_diagonal_real_y_caso2_frequencia_2335.0.csv,"('848.2',)",44669.24123677008
matriz_diagonal_real_y_caso2_frequencia_2335.5.csv,"('848.2',)",44679.66296682139
matriz_diagonal_real_y_caso2_frequencia_2336.0.csv,"('848.2',)",44690.085584411645
matriz_diagonal_real_y_caso2_frequencia_2336.5.csv,"('848.1',)",44700.509088321116
matriz_diagonal_real_y_caso2_frequencia_2337.0.csv,"('848.1',)",44710.93347673988
matriz_diagonal_real_y_caso2_frequencia_2337.5.csv,"('852r.1',)",44721.3587481161
matriz_diagonal_real_y_caso2_frequencia_2338.0.csv,"('852r.1',)",44731.784901108535
matriz_diagonal_real_y_caso2_frequencia_2338.5.csv,"('852r.1',)",44742.21193407018
matriz_diagonal_real_y_caso2_frequencia_2339.0.csv,"('852r.1',)",44752.639845693164
matriz_diagonal_real_y_caso2_frequencia_2339.5.csv,"('846.1',)",44763.06863400561
matriz_diagonal_real_y_caso2_frequencia_234.0.csv,"('890.3',)",11964.067889188565
matriz_diagonal_real_y_caso2_frequencia_234.5.csv,"('864.1',)",11986.20983063862
matriz_diagonal_real_y_caso2_frequencia_2340.0.csv,"('852r.1',)",44773.49829810706
matriz_diagonal_real_y_caso2_frequencia_2340.5.csv,"('852r.1',)",44783.92883607511
matriz_diagonal_real_y_caso2_frequencia_2341.0.csv,"('852r.1',)",44794.360246514036
matriz_diagonal_real_y_caso2_frequencia_2341.5.csv,"('848.1',)",44804.792527864
matriz_diagonal_real_y_caso2_frequencia_2342.0.csv,"('852r.1',)",44815.22567848548
matriz_diagonal_real_y_caso2_frequencia_2342.5.csv,"('848.2',)",44825.659697385694
matriz_diagonal_real_y_caso2_frequencia_2343.0.csv,"('852r.1',)",44836.09458259923
matriz_diagonal_real_y_caso2_frequencia_2343.5.csv,"('852r.1',)",44846.53033284026
matriz_diagonal_real_y_caso2_frequencia_2344.0.csv,"('852r.1',)",44856.96694629146
matriz_diagonal_real_y_caso2_frequencia_2344.5.csv,"('846.1',)",44867.40442218392
matriz_diagonal_real_y_caso2_frequencia_2345.0.csv,"('852r.1',)",44877.842758229875
matriz_diagonal_real_y_caso2_frequencia_2345.5.csv,"('852r.1',)",44888.28195330447
matriz_diagonal_real_y_caso2_frequencia_2346.0.csv,"('848.2',)",44898.722005927426
matriz_diagonal_real_y_caso2_frequencia_2346.5.csv,"('852r.1',)",44909.16291466178
matriz_diagonal_real_y_caso2_frequencia_2347.0.csv,"('848.2',)",44919.60467789541
matriz_diagonal_real_y_caso2_frequencia_2347.5.csv,"('848.1',)",44930.04729407901
matriz_diagonal_real_y_caso2_frequencia_2348.0.csv,"('848.2',)",44940.49076206583
matriz_diagonal_real_y_caso2_frequencia_2348.5.csv,"('848.2',)",44950.93508005984
matriz_diagonal_real_y_caso2_frequencia_2349.0.csv,"('848.2',)",44961.38024664508
matriz_diagonal_real_y_caso2_frequencia_2349.5.csv,"('848.2',)",44971.82626062018
matriz_diagonal_real_y_caso2_frequencia_235.0.csv,"('864.1',)",12008.31997750328
matriz_diagonal_real_y_caso2_frequencia_235.5.csv,"('864.1',)",12030.398336651471
matriz_diagonal_real_y_caso2_frequencia_2350.0.csv,"('848.2',)",44982.27312008146
matriz_diagonal_real_y_caso2_frequencia_2350.5.csv,"('846.1',)",44992.720823837655
matriz_diagonal_real_y_caso2_frequencia_2351.0.csv,"('848.2',)",45003.16937040547
matriz_diagonal_real_y_caso2_frequencia_2351.5.csv,"('852r.1',)",45013.618758256016
matriz_diagonal_real_y_caso2_frequencia_2352.0.csv,"('848.2',)",45024.06898617493
matriz_diagonal_real_y_caso2_frequencia_2352.5.csv,"('848.2',)",45034.520052237945
matriz_diagonal_real_y_caso2_frequencia_2353.0.csv,"('848.2',)",45044.97195541673
matriz_diagonal_real_y_caso2_frequencia_2353.5.csv,"('848.2',)",45055.42469410666
matriz_diagonal_real_y_caso2_frequencia_2354.0.csv,"('852r.1',)",45065.87826685354
matriz_diagonal_real_y_caso2_frequencia_2354.5.csv,"('848.2',)",45076.33267204237
matriz_diagonal_real_y_caso2_frequencia_2355.0.csv,"('848.2',)",45086.78790846174
matriz_diagonal_real_y_caso2_frequencia_2355.5.csv,"('852r.1',)",45097.24397457043
matriz_diagonal_real_y_caso2_frequencia_2356.0.csv,"('848.2',)",45107.700869097076
matriz_diagonal_real_y_caso2_frequencia_2356.5.csv,"('852r.1',)",45118.158590432206
matriz_diagonal_real_y_caso2_frequencia_2357.0.csv,"('848.2',)",45128.61713695008
matriz_diagonal_real_y_caso2_frequencia_2357.5.csv,"('848.2',)",45139.07650758407
matriz_diagonal_real_y_caso2_frequencia_2358.0.csv,"('848.2',)",45149.536700707096
matriz_diagonal_real_y_caso2_frequencia_2358.5.csv,"('848.2',)",45159.99771487109
matriz_diagonal_real_y_caso2_frequencia_2359.0.csv,"('848.2',)",45170.45954874048
matriz_diagonal_real_y_caso2_frequencia_2359.5.csv,"('848.2',)",45180.922200923094
matriz_diagonal_real_y_caso2_frequencia_236.0.csv,"('864.1',)",12052.444916512
matriz_diagonal_real_y_caso2_frequencia_236.5.csv,"('864.1',)",12074.459724459939
matriz_diagonal_real_y_caso2_frequencia_2360.0.csv,"('852r.1',)",45191.385669793264
matriz_diagonal_real_y_caso2_frequencia_2360.5.csv,"('848.2',)",45201.849954064644
matriz_diagonal_real_y_caso2_frequencia_2361.0.csv,"('844.3',)",45212.31505234258
matriz_diagonal_real_y_caso2_frequencia_2361.5.csv,"('848.2',)",45222.78096329618
matriz_diagonal_real_y_caso2_frequencia_2362.0.csv,"('852r.1',)",45233.24768512611
matriz_diagonal_real_y_caso2_frequencia_2362.5.csv,"('852r.1',)",45243.71521688592
matriz_diagonal_real_y_caso2_frequencia_2363.0.csv,"('852r.1',)",45254.183556865064
matriz_diagonal_real_y_caso2_frequencia_2363.5.csv,"('846.1',)",45264.65270369108
matriz_diagonal_real_y_caso2_frequencia_2364.0.csv,"('852r.1',)",45275.12265594161
matriz_diagonal_real_y_caso2_frequencia_2364.5.csv,"('848.2',)",45285.59341243594
matriz_diagonal_real_y_caso2_frequencia_2365.0.csv,"('852r.1',)",45296.06497151897
matriz_diagonal_real_y_caso2_frequencia_2365.5.csv,"('852r.1',)",45306.53733199449
matriz_diagonal_real_y_caso2_frequencia_2366.0.csv,"('852r.1',)",45317.010491989015
matriz_diagonal_real_y_caso2_frequencia_2366.5.csv,"('852r.1',)",45327.48445069402
matriz_diagonal_real_y_caso2_frequencia_2367.0.csv,"('852r.1',)",45337.95920649181
matriz_diagonal_real_y_caso2_frequencia_2367.5.csv,"('848.2',)",45348.434757918105
matriz_diagonal_real_y_caso2_frequencia_2368.0.csv,"('848.2',)",45358.911103569335
matriz_diagonal_real_y_caso2_frequencia_2368.5.csv,"('852r.1',)",45369.38824232696
matriz_diagonal_real_y_caso2_frequencia_2369.0.csv,"('848.2',)",45379.86617238347
matriz_diagonal_real_y_caso2_frequencia_2369.5.csv,"('848.2',)",45390.344892511464
matriz_diagonal_real_y_caso2_frequencia_237.0.csv,"('890.3',)",12096.442769733667
matriz_diagonal_real_y_caso2_frequencia_237.5.csv,"('890.3',)",12118.394061756875
matriz_diagonal_real_y_caso2_frequencia_2370.0.csv,"('848.2',)",45400.82440145818
matriz_diagonal_real_y_caso2_frequencia_2370.5.csv,"('848.2',)",45411.30469781841
matriz_diagonal_real_y_caso2_frequencia_2371.0.csv,"('846.1',)",45421.78578010843
matriz_diagonal_real_y_caso2_frequencia_2371.5.csv,"('848.2',)",45432.26764694275
matriz_diagonal_real_y_caso2_frequencia_2372.0.csv,"('852r.1',)",45442.75029697468
matriz_diagonal_real_y_caso2_frequencia_2372.5.csv,"('852r.1',)",45453.2337289084
matriz_diagonal_real_y_caso2_frequencia_2373.0.csv,"('852r.1',)",45463.71794137899
matriz_diagonal_real_y_caso2_frequencia_2373.5.csv,"('852r.1',)",45474.20293292605
matriz_diagonal_real_y_caso2_frequencia_2374.0.csv,"('852r.1',)",45484.68870214843
matriz_diagonal_real_y_caso2_frequencia_2374.5.csv,"('852r.1',)",45495.17524752177
matriz_diagonal_real_y_caso2_frequencia_2375.0.csv,"('848.2',)",45505.662568155516
matriz_diagonal_real_y_caso2_frequencia_2375.5.csv,"('852r.1',)",45516.15066220514
matriz_diagonal_real_y_caso2_frequencia_2376.0.csv,"('848.2',)",45526.6395286429
matriz_diagonal_real_y_caso2_frequencia_2376.5.csv,"('848.3',)",45537.12916611002
matriz_diagonal_real_y_caso2_frequencia_2377.0.csv,"('848.2',)",45547.61957295327
matriz_diagonal_real_y_caso2_frequencia_2377.5.csv,"('852r.1',)",45558.11074799078
matriz_diagonal_real_y_caso2_frequencia_2378.0.csv,"('848.2',)",45568.602689987376
matriz_diagonal_real_y_caso2_frequencia_2378.5.csv,"('848.2',)",45579.09539745525
matriz_diagonal_real_y_caso2_frequencia_2379.0.csv,"('848.2',)",45589.58886908077
matriz_diagonal_real_y_caso2_frequencia_2379.5.csv,"('848.2',)",45600.08310351899
matriz_diagonal_real_y_caso2_frequencia_238.0.csv,"('890.3',)",12140.313610258392
matriz_diagonal_real_y_caso2_frequencia_238.5.csv,"('864.1',)",12162.20142550999
matriz_diagonal_real_y_caso2_frequencia_2380.0.csv,"('848.2',)",45610.57809910396
matriz_diagonal_real_y_caso2_frequencia_2380.5.csv,"('848.2',)",45621.07385515638
matriz_diagonal_real_y_caso2_frequencia_2381.0.csv,"('848.2',)",45631.570369742454
matriz_diagonal_real_y_caso2_frequencia_2381.5.csv,"('848.2',)",45642.06764196278
matriz_diagonal_real_y_caso2_frequencia_2382.0.csv,"('848.2',)",45652.56567011546
matriz_diagonal_real_y_caso2_frequencia_2382.5.csv,"('848.2',)",45663.06445290745
matriz_diagonal_real_y_caso2_frequencia_2383.0.csv,"('848.2',)",45673.56398928536
matriz_diagonal_real_y_caso2_frequencia_2383.5.csv,"('852r.1',)",45684.06427779358
matriz_diagonal_real_y_caso2_frequencia_2384.0.csv,"('848.2',)",45694.565316899156
matriz_diagonal_real_y_caso2_frequencia_2384.5.csv,"('848.2',)",45705.06710553767
matriz_diagonal_real_y_caso2_frequencia_2385.0.csv,"('848.2',)",45715.56964223177
matriz_diagonal_real_y_caso2_frequencia_2385.5.csv,"('848.2',)",45726.072925633394
matriz_diagonal_real_y_caso2_frequencia_2386.0.csv,"('848.2',)",45736.57695449119
matriz_diagonal_real_y_caso2_frequencia_2386.5.csv,"('848.2',)",45747.081727610384
matriz_diagonal_real_y_caso2_frequencia_2387.0.csv,"('848.2',)",45757.587243376234
matriz_diagonal_real_y_caso2_frequencia_2387.5.csv,"('848.2',)",45768.093500810646
matriz_diagonal_real_y_caso2_frequencia_2388.0.csv,"('848.2',)",45778.600498032836
matriz_diagonal_real_y_caso2_frequencia_2388.5.csv,"('848.2',)",45789.1082345067
matriz_diagonal_real_y_caso2_frequencia_2389.0.csv,"('848.2',)",45799.61670833539
matriz_diagonal_real_y_caso2_frequencia_2389.5.csv,"('848.2',)",45810.125918468315
matriz_diagonal_real_y_caso2_frequencia_239.0.csv,"('864.1',)",12184.057518369727
matriz_diagonal_real_y_caso2_frequencia_239.5.csv,"('890.3',)",12205.881900170885
matriz_diagonal_real_y_caso2_frequencia_2390.0.csv,"('848.2',)",45820.63586345099
matriz_diagonal_real_y_caso2_frequencia_2390.5.csv,"('848.2',)",45831.14654211463
matriz_diagonal_real_y_caso2_frequencia_2391.0.csv,"('848.2',)",45841.657953080314
matriz_diagonal_real_y_caso2_frequencia_2391.5.csv,"('848.2',)",45852.17009485038
matriz_diagonal_real_y_caso2_frequencia_2392.0.csv,"('848.2',)",45862.68296661657
matriz_diagonal_real_y_caso2_frequencia_2392.5.csv,"('848.2',)",45873.196566772465
matriz_diagonal_real_y_caso2_frequencia_2393.0.csv,"('848.2',)",45883.710894036456
matriz_diagonal_real_y_caso2_frequencia_2393.5.csv,"('848.2',)",45894.22594690864
matriz_diagonal_real_y_caso2_frequencia_2394.0.csv,"('848.2',)",45904.74172436518
matriz_diagonal_real_y_caso2_frequencia_2394.5.csv,"('848.2',)",45915.25822523385
matriz_diagonal_real_y_caso2_frequencia_2395.0.csv,"('848.2',)",45925.7754477804
matriz_diagonal_real_y_caso2_frequencia_2395.5.csv,"('848.2',)",45936.29339103518
matriz_diagonal_real_y_caso2_frequencia_2396.0.csv,"('852r.1',)",45946.812053847694
matriz_diagonal_real_y_caso2_frequencia_2396.5.csv,"('852r.1',)",45957.33143461948
matriz_diagonal_real_y_caso2_frequencia_2397.0.csv,"('852r.1',)",45967.851532137625
matriz_diagonal_real_y_caso2_frequencia_2397.5.csv,"('848.2',)",45978.37234521135
matriz_diagonal_real_y_caso2_frequencia_2398.0.csv,"('852r.1',)",45988.893872646455
matriz_diagonal_real_y_caso2_frequencia_2398.5.csv,"('852r.1',)",45999.41611277568
matriz_diagonal_real_y_caso2_frequencia_2399.0.csv,"('852r.1',)",46009.93906478598
matriz_diagonal_real_y_caso2_frequencia_2399.5.csv,"('848.3',)",46020.46272717322
matriz_diagonal_real_y_caso2_frequencia_240.0.csv,"('864.1',)",12227.674583069182
matriz_diagonal_real_y_caso2_frequencia_240.5.csv,"('890.3',)",12249.435579013856
matriz_diagonal_real_y_caso2_frequencia_2400.0.csv,"('852r.1',)",46030.98709858707
matriz_diagonal_real_y_caso2_frequencia_2400.5.csv,"('852r.1',)",46041.51217803634
matriz_diagonal_real_y_caso2_frequencia_2401.0.csv,"('848.2',)",46052.03796400874
matriz_diagonal_real_y_caso2_frequencia_2401.5.csv,"('848.2',)",46062.56445535279
matriz_diagonal_real_y_caso2_frequencia_2402.0.csv,"('852r.1',)",46073.091650630944
matriz_diagonal_real_y_caso2_frequencia_2402.5.csv,"('852r.1',)",46083.61954879117
matriz_diagonal_real_y_caso2_frequencia_2403.0.csv,"('852r.1',)",46094.14814833769
matriz_diagonal_real_y_caso2_frequencia_2403.5.csv,"('852r.1',)",46104.67744817561
matriz_diagonal_real_y_caso2_frequencia_2404.0.csv,"('852r.1',)",46115.20744723849
matriz_diagonal_real_y_caso2_frequencia_2404.5.csv,"('848.2',)",46125.738143854986
matriz_diagonal_real_y_caso2_frequencia_2405.0.csv,"('848.2',)",46136.26953699881
matriz_diagonal_real_y_caso2_frequencia_2405.5.csv,"('852r.1',)",46146.80162544646
matriz_diagonal_real_y_caso2_frequencia_2406.0.csv,"('852r.1',)",46157.334407918795
matriz_diagonal_real_y_caso2_frequencia_2406.5.csv,"('852r.1',)",46167.867883064704
matriz_diagonal_real_y_caso2_frequencia_2407.0.csv,"('846.2',)",46178.40204974241
matriz_diagonal_real_y_caso2_frequencia_2407.5.csv,"('852r.1',)",46188.93690659196
matriz_diagonal_real_y_caso2_frequencia_2408.0.csv,"('852r.1',)",46199.47245259153
matriz_diagonal_real_y_caso2_frequencia_2408.5.csv,"('852r.1',)",46210.008686278496
matriz_diagonal_real_y_caso2_frequencia_2409.0.csv,"('848.2',)",46220.54560668273
matriz_diagonal_real_y_caso2_frequencia_2409.5.csv,"('852r.1',)",46231.08321219341
matriz_diagonal_real_y_caso2_frequencia_241.0.csv,"('890.3',)",12271.164901118653
matriz_diagonal_real_y_caso2_frequencia_241.5.csv,"('890.3',)",12292.862562277087
matriz_diagonal_real_y_caso2_frequencia_2410.0.csv,"('852r.1',)",46241.621501575406
matriz_diagonal_real_y_caso2_frequencia_2410.5.csv,"('852r.1',)",46252.16047391108
matriz_diagonal_real_y_caso2_frequencia_2411.0.csv,"('848.2',)",46262.70012798173
matriz_diagonal_real_y_caso2_frequencia_2411.5.csv,"('852r.1',)",46273.24046214406
matriz_diagonal_real_y_caso2_frequencia_2412.0.csv,"('852r.1',)",46283.78147571453
matriz_diagonal_real_y_caso2_frequencia_2412.5.csv,"('852r.1',)",46294.32316685565
matriz_diagonal_real_y_caso2_frequencia_2413.0.csv,"('852r.1',)",46304.86553473205
matriz_diagonal_real_y_caso2_frequencia_2413.5.csv,"('852r.1',)",46315.408578162846
matriz_diagonal_real_y_caso2_frequencia_2414.0.csv,"('852r.1',)",46325.95229559637
matriz_diagonal_real_y_caso2_frequencia_2414.5.csv,"('852r.1',)",46336.496686228085
matriz_diagonal_real_y_caso2_frequencia_2415.0.csv,"('852r.1',)",46347.04174847334
matriz_diagonal_real_y_caso2_frequencia_2415.5.csv,"('852r.1',)",46357.58748116534
matriz_diagonal_real_y_caso2_frequencia_2416.0.csv,"('852r.1',)",46368.13388333145
