,local,magnitude
matriz_diagonal_real_y_caso1_frequencia_2136.0.csv,"('888.1',)",40581.47453580286
matriz_diagonal_real_y_caso1_frequencia_2136.5.csv,"('852r.2',)",40591.36177029686
matriz_diagonal_real_y_caso1_frequencia_2137.0.csv,"('852r.3',)",40601.25080153288
matriz_diagonal_real_y_caso1_frequencia_2137.5.csv,"('852r.2',)",40611.14162656433
matriz_diagonal_real_y_caso1_frequencia_2138.0.csv,"('888.1',)",40621.03424211927
matriz_diagonal_real_y_caso1_frequencia_2138.5.csv,"('852r.1',)",40630.9286450051
matriz_diagonal_real_y_caso1_frequencia_2139.0.csv,"('888.1',)",40640.82483210925
matriz_diagonal_real_y_caso1_frequencia_2139.5.csv,"('888.1',)",40650.722800296135
matriz_diagonal_real_y_caso1_frequencia_214.0.csv,"('852.3',)",11181.389462282938
matriz_diagonal_real_y_caso1_frequencia_214.5.csv,"('890.2',)",11204.90759504553
matriz_diagonal_real_y_caso1_frequencia_2140.0.csv,"('852r.1',)",40660.622546412575
matriz_diagonal_real_y_caso1_frequencia_2140.5.csv,"('888.1',)",40670.52406741791
matriz_diagonal_real_y_caso1_frequencia_2141.0.csv,"('848.2',)",40680.42736004347
matriz_diagonal_real_y_caso1_frequencia_2141.5.csv,"('888.1',)",40690.33242132925
matriz_diagonal_real_y_caso1_frequencia_2142.0.csv,"('852r.3',)",40700.23924809606
matriz_diagonal_real_y_caso1_frequencia_2142.5.csv,"('852r.2',)",40710.14783729142
matriz_diagonal_real_y_caso1_frequencia_2143.0.csv,"('852r.3',)",40720.05818583575
matriz_diagonal_real_y_caso1_frequencia_2143.5.csv,"('888.1',)",40729.97029048681
matriz_diagonal_real_y_caso1_frequencia_2144.0.csv,"('852r.3',)",40739.88414850322
matriz_diagonal_real_y_caso1_frequencia_2144.5.csv,"('852r.3',)",40749.79975626318
matriz_diagonal_real_y_caso1_frequencia_2145.0.csv,"('852r.3',)",40759.71711121858
matriz_diagonal_real_y_caso1_frequencia_2145.5.csv,"('848.3',)",40769.63621013079
matriz_diagonal_real_y_caso1_frequencia_2146.0.csv,"('852r.3',)",40779.55704987941
matriz_diagonal_real_y_caso1_frequencia_2146.5.csv,"('852r.3',)",40789.47962744799
matriz_diagonal_real_y_caso1_frequencia_2147.0.csv,"('852r.3',)",40799.40393983896
matriz_diagonal_real_y_caso1_frequencia_2147.5.csv,"('852r.3',)",40809.32998394524
matriz_diagonal_real_y_caso1_frequencia_2148.0.csv,"('852r.3',)",40819.2577568433
matriz_diagonal_real_y_caso1_frequencia_2148.5.csv,"('852r.1',)",40829.1872554324
matriz_diagonal_real_y_caso1_frequencia_2149.0.csv,"('852r.1',)",40839.11847684032
matriz_diagonal_real_y_caso1_frequencia_2149.5.csv,"('852r.3',)",40849.05141780989
matriz_diagonal_real_y_caso1_frequencia_215.0.csv,"('852.2',)",11228.393338315791
matriz_diagonal_real_y_caso1_frequencia_215.5.csv,"('852.2',)",11251.846675657265
matriz_diagonal_real_y_caso1_frequencia_2150.0.csv,"('852r.3',)",40858.98607531546
matriz_diagonal_real_y_caso1_frequencia_2150.5.csv,"('852r.3',)",40868.92244670195
matriz_diagonal_real_y_caso1_frequencia_2151.0.csv,"('852r.3',)",40878.86052850992
matriz_diagonal_real_y_caso1_frequencia_2151.5.csv,"('852r.3',)",40888.80031805377
matriz_diagonal_real_y_caso1_frequencia_2152.0.csv,"('848.2',)",40898.741812267246
matriz_diagonal_real_y_caso1_frequencia_2152.5.csv,"('848.2',)",40908.68500835593
matriz_diagonal_real_y_caso1_frequencia_2153.0.csv,"('848.2',)",40918.62990302688
matriz_diagonal_real_y_caso1_frequencia_2153.5.csv,"('848.3',)",40928.57649356432
matriz_diagonal_real_y_caso1_frequencia_2154.0.csv,"('888.3',)",40938.52477698784
matriz_diagonal_real_y_caso1_frequencia_2154.5.csv,"('848.3',)",40948.47475019873
matriz_diagonal_real_y_caso1_frequencia_2155.0.csv,"('848.3',)",40958.426410245695
matriz_diagonal_real_y_caso1_frequencia_2155.5.csv,"('848.3',)",40968.37975448567
matriz_diagonal_real_y_caso1_frequencia_2156.0.csv,"('848.2',)",40978.33477975257
matriz_diagonal_real_y_caso1_frequencia_2156.5.csv,"('848.2',)",40988.29148278175
matriz_diagonal_real_y_caso1_frequencia_2157.0.csv,"('888.1',)",40998.249861195305
matriz_diagonal_real_y_caso1_frequencia_2157.5.csv,"('848.2',)",41008.20991206103
matriz_diagonal_real_y_caso1_frequencia_2158.0.csv,"('888.3',)",41018.17163211842
matriz_diagonal_real_y_caso1_frequencia_2158.5.csv,"('848.2',)",41028.135018570254
matriz_diagonal_real_y_caso1_frequencia_2159.0.csv,"('848.2',)",41038.10006849401
matriz_diagonal_real_y_caso1_frequencia_2159.5.csv,"('848.3',)",41048.06677933016
matriz_diagonal_real_y_caso1_frequencia_216.0.csv,"('890.3',)",11275.267591504775
matriz_diagonal_real_y_caso1_frequencia_216.5.csv,"('852.2',)",11298.656070250925
matriz_diagonal_real_y_caso1_frequencia_2160.0.csv,"('848.1',)",41058.03514768092
matriz_diagonal_real_y_caso1_frequencia_2160.5.csv,"('848.1',)",41068.00517093177
matriz_diagonal_real_y_caso1_frequencia_2161.0.csv,"('852r.3',)",41077.976846173326
matriz_diagonal_real_y_caso1_frequencia_2161.5.csv,"('848.2',)",41087.950170777294
matriz_diagonal_real_y_caso1_frequencia_2162.0.csv,"('848.2',)",41097.92514139917
matriz_diagonal_real_y_caso1_frequencia_2162.5.csv,"('848.1',)",41107.90175533389
matriz_diagonal_real_y_caso1_frequencia_2163.0.csv,"('848.1',)",41117.88000983062
matriz_diagonal_real_y_caso1_frequencia_2163.5.csv,"('848.1',)",41127.85990197278
matriz_diagonal_real_y_caso1_frequencia_2164.0.csv,"('848.3',)",41137.84142910166
matriz_diagonal_real_y_caso1_frequencia_2164.5.csv,"('848.3',)",41147.824588222575
matriz_diagonal_real_y_caso1_frequencia_2165.0.csv,"('848.2',)",41157.80937636064
matriz_diagonal_real_y_caso1_frequencia_2165.5.csv,"('848.1',)",41167.79579084957
matriz_diagonal_real_y_caso1_frequencia_2166.0.csv,"('848.2',)",41177.78382887291
matriz_diagonal_real_y_caso1_frequencia_2166.5.csv,"('852r.3',)",41187.77348760301
matriz_diagonal_real_y_caso1_frequencia_2167.0.csv,"('848.3',)",41197.76476402618
matriz_diagonal_real_y_caso1_frequencia_2167.5.csv,"('846.3',)",41207.75765560502
matriz_diagonal_real_y_caso1_frequencia_2168.0.csv,"('846.3',)",41217.752159526106
matriz_diagonal_real_y_caso1_frequencia_2168.5.csv,"('846.3',)",41227.748272664394
matriz_diagonal_real_y_caso1_frequencia_2169.0.csv,"('888.1',)",41237.74599271986
matriz_diagonal_real_y_caso1_frequencia_2169.5.csv,"('848.1',)",41247.745316493856
matriz_diagonal_real_y_caso1_frequencia_217.0.csv,"('852.3',)",11322.01209750082
matriz_diagonal_real_y_caso1_frequencia_217.5.csv,"('890.2',)",11345.335659984396
matriz_diagonal_real_y_caso1_frequencia_2170.0.csv,"('848.2',)",41257.746241522174
matriz_diagonal_real_y_caso1_frequencia_2170.5.csv,"('848.2',)",41267.74876491686
matriz_diagonal_real_y_caso1_frequencia_2171.0.csv,"('848.3',)",41277.75288356432
matriz_diagonal_real_y_caso1_frequencia_2171.5.csv,"('846.3',)",41287.75859520361
matriz_diagonal_real_y_caso1_frequencia_2172.0.csv,"('846.3',)",41297.76589669644
matriz_diagonal_real_y_caso1_frequencia_2172.5.csv,"('852r.2',)",41307.77478581566
matriz_diagonal_real_y_caso1_frequencia_2173.0.csv,"('848.1',)",41317.78525906448
matriz_diagonal_real_y_caso1_frequencia_2173.5.csv,"('848.2',)",41327.79731424296
matriz_diagonal_real_y_caso1_frequencia_2174.0.csv,"('848.3',)",41337.810948540435
matriz_diagonal_real_y_caso1_frequencia_2174.5.csv,"('848.1',)",41347.82615904278
matriz_diagonal_real_y_caso1_frequencia_2175.0.csv,"('848.3',)",41357.84294325177
matriz_diagonal_real_y_caso1_frequencia_2175.5.csv,"('888.1',)",41367.861298313175
matriz_diagonal_real_y_caso1_frequencia_2176.0.csv,"('888.1',)",41377.88122128431
matriz_diagonal_real_y_caso1_frequencia_2176.5.csv,"('888.1',)",41387.90270989366
matriz_diagonal_real_y_caso1_frequencia_2177.0.csv,"('848.1',)",41397.925761236336
matriz_diagonal_real_y_caso1_frequencia_2177.5.csv,"('888.1',)",41407.95037245475
matriz_diagonal_real_y_caso1_frequencia_2178.0.csv,"('888.1',)",41417.97654105239
matriz_diagonal_real_y_caso1_frequencia_2178.5.csv,"('888.1',)",41428.00426428382
matriz_diagonal_real_y_caso1_frequencia_2179.0.csv,"('888.1',)",41438.03353976136
matriz_diagonal_real_y_caso1_frequencia_2179.5.csv,"('848.3',)",41448.06436400534
matriz_diagonal_real_y_caso1_frequencia_218.0.csv,"('852.3',)",11368.626744938663
matriz_diagonal_real_y_caso1_frequencia_218.5.csv,"('864.1',)",11391.885340053454
matriz_diagonal_real_y_caso1_frequencia_2180.0.csv,"('852r.2',)",41458.09673523975
matriz_diagonal_real_y_caso1_frequencia_2180.5.csv,"('852r.2',)",41468.130650151805
matriz_diagonal_real_y_caso1_frequencia_2181.0.csv,"('848.3',)",41478.16610635051
matriz_diagonal_real_y_caso1_frequencia_2181.5.csv,"('848.3',)",41488.20310117854
matriz_diagonal_real_y_caso1_frequencia_2182.0.csv,"('848.2',)",41498.24163174061
matriz_diagonal_real_y_caso1_frequencia_2182.5.csv,"('848.1',)",41508.2816957949
matriz_diagonal_real_y_caso1_frequencia_2183.0.csv,"('846.3',)",41518.32329043383
matriz_diagonal_real_y_caso1_frequencia_2183.5.csv,"('848.1',)",41528.36641320261
matriz_diagonal_real_y_caso1_frequencia_2184.0.csv,"('846.3',)",41538.41106111717
matriz_diagonal_real_y_caso1_frequencia_2184.5.csv,"('846.3',)",41548.457231815024
matriz_diagonal_real_y_caso1_frequencia_2185.0.csv,"('848.1',)",41558.50492271964
matriz_diagonal_real_y_caso1_frequencia_2185.5.csv,"('848.1',)",41568.554131122866
matriz_diagonal_real_y_caso1_frequencia_2186.0.csv,"('846.3',)",41578.604854109835
matriz_diagonal_real_y_caso1_frequencia_2186.5.csv,"('846.3',)",41588.65708964797
matriz_diagonal_real_y_caso1_frequencia_2187.0.csv,"('852r.2',)",41598.71083454106
matriz_diagonal_real_y_caso1_frequencia_2187.5.csv,"('848.2',)",41608.766086703596
matriz_diagonal_real_y_caso1_frequencia_2188.0.csv,"('848.1',)",41618.822843197275
matriz_diagonal_real_y_caso1_frequencia_2188.5.csv,"('848.1',)",41628.881101758394
matriz_diagonal_real_y_caso1_frequencia_2189.0.csv,"('852r.2',)",41638.94085936118
matriz_diagonal_real_y_caso1_frequencia_2189.5.csv,"('846.3',)",41649.00211369696
matriz_diagonal_real_y_caso1_frequencia_219.0.csv,"('864.1',)",11415.1114342979
matriz_diagonal_real_y_caso1_frequencia_219.5.csv,"('864.1',)",11438.30501707252
matriz_diagonal_real_y_caso1_frequencia_2190.0.csv,"('848.3',)",41659.06486209413
matriz_diagonal_real_y_caso1_frequencia_2190.5.csv,"('846.3',)",41669.12910226199
matriz_diagonal_real_y_caso1_frequencia_2191.0.csv,"('848.2',)",41679.19483122893
matriz_diagonal_real_y_caso1_frequencia_2191.5.csv,"('848.1',)",41689.26204643553
matriz_diagonal_real_y_caso1_frequencia_2192.0.csv,"('846.3',)",41699.33074582782
matriz_diagonal_real_y_caso1_frequencia_2192.5.csv,"('852r.1',)",41709.40092645086
matriz_diagonal_real_y_caso1_frequencia_2193.0.csv,"('852r.1',)",41719.472585679396
matriz_diagonal_real_y_caso1_frequencia_2193.5.csv,"('848.2',)",41729.54572109598
matriz_diagonal_real_y_caso1_frequencia_2194.0.csv,"('846.3',)",41739.620330144644
matriz_diagonal_real_y_caso1_frequencia_2194.5.csv,"('848.2',)",41749.696410414996
matriz_diagonal_real_y_caso1_frequencia_2195.0.csv,"('846.3',)",41759.773959415
matriz_diagonal_real_y_caso1_frequencia_2195.5.csv,"('846.3',)",41769.852974432884
matriz_diagonal_real_y_caso1_frequencia_2196.0.csv,"('848.2',)",41779.933452818565
matriz_diagonal_real_y_caso1_frequencia_2196.5.csv,"('848.3',)",41790.01539246829
matriz_diagonal_real_y_caso1_frequencia_2197.0.csv,"('848.3',)",41800.09879056942
matriz_diagonal_real_y_caso1_frequencia_2197.5.csv,"('848.3',)",41810.1836445488
matriz_diagonal_real_y_caso1_frequencia_2198.0.csv,"('848.3',)",41820.26995221051
matriz_diagonal_real_y_caso1_frequencia_2198.5.csv,"('848.2',)",41830.35771084652
matriz_diagonal_real_y_caso1_frequencia_2199.0.csv,"('848.3',)",41840.44691803855
matriz_diagonal_real_y_caso1_frequencia_2199.5.csv,"('848.3',)",41850.53757141696
matriz_diagonal_real_y_caso1_frequencia_220.0.csv,"('890.3',)",11461.466078353584
matriz_diagonal_real_y_caso1_frequencia_220.5.csv,"('890.3',)",11484.594609310196
matriz_diagonal_real_y_caso1_frequencia_2200.0.csv,"('848.3',)",41860.62966823204
matriz_diagonal_real_y_caso1_frequencia_2200.5.csv,"('848.3',)",41870.72320610121
matriz_diagonal_real_y_caso1_frequencia_2201.0.csv,"('848.3',)",41880.818182556744
matriz_diagonal_real_y_caso1_frequencia_2201.5.csv,"('848.3',)",41890.91459519889
matriz_diagonal_real_y_caso1_frequencia_2202.0.csv,"('848.3',)",41901.01244148742
matriz_diagonal_real_y_caso1_frequencia_2202.5.csv,"('848.3',)",41911.11171902772
matriz_diagonal_real_y_caso1_frequencia_2203.0.csv,"('848.3',)",41921.21242533642
matriz_diagonal_real_y_caso1_frequencia_2203.5.csv,"('848.3',)",41931.31455798495
matriz_diagonal_real_y_caso1_frequencia_2204.0.csv,"('848.1',)",41941.41811442578
matriz_diagonal_real_y_caso1_frequencia_2204.5.csv,"('848.1',)",41951.52309224385
matriz_diagonal_real_y_caso1_frequencia_2205.0.csv,"('848.1',)",41961.62948922102
matriz_diagonal_real_y_caso1_frequencia_2205.5.csv,"('846.3',)",41971.73730263501
matriz_diagonal_real_y_caso1_frequencia_2206.0.csv,"('848.1',)",41981.84653019272
matriz_diagonal_real_y_caso1_frequencia_2206.5.csv,"('848.1',)",41991.957169400004
matriz_diagonal_real_y_caso1_frequencia_2207.0.csv,"('848.1',)",42002.06921793046
matriz_diagonal_real_y_caso1_frequencia_2207.5.csv,"('848.1',)",42012.18267327951
matriz_diagonal_real_y_caso1_frequencia_2208.0.csv,"('848.1',)",42022.297533105215
matriz_diagonal_real_y_caso1_frequencia_2208.5.csv,"('848.1',)",42032.41379499236
matriz_diagonal_real_y_caso1_frequencia_2209.0.csv,"('848.1',)",42042.53145672413
matriz_diagonal_real_y_caso1_frequencia_2209.5.csv,"('848.1',)",42052.650515495676
matriz_diagonal_real_y_caso1_frequencia_221.0.csv,"('890.3',)",11507.690601765484
matriz_diagonal_real_y_caso1_frequencia_221.5.csv,"('864.1',)",11530.7540479232
matriz_diagonal_real_y_caso1_frequencia_2210.0.csv,"('848.3',)",42062.770968977566
matriz_diagonal_real_y_caso1_frequencia_2210.5.csv,"('848.3',)",42072.8928151809
matriz_diagonal_real_y_caso1_frequencia_2211.0.csv,"('848.3',)",42083.01605143518
matriz_diagonal_real_y_caso1_frequencia_2211.5.csv,"('846.3',)",42093.14067513693
matriz_diagonal_real_y_caso1_frequencia_2212.0.csv,"('848.1',)",42103.26668447726
matriz_diagonal_real_y_caso1_frequencia_2212.5.csv,"('848.1',)",42113.39407657299
matriz_diagonal_real_y_caso1_frequencia_2213.0.csv,"('848.3',)",42123.522849237364
matriz_diagonal_real_y_caso1_frequencia_2213.5.csv,"('848.1',)",42133.6530003172
matriz_diagonal_real_y_caso1_frequencia_2214.0.csv,"('848.2',)",42143.78452702622
matriz_diagonal_real_y_caso1_frequencia_2214.5.csv,"('848.1',)",42153.91742712044
matriz_diagonal_real_y_caso1_frequencia_2215.0.csv,"('848.2',)",42164.0516988902
matriz_diagonal_real_y_caso1_frequencia_2215.5.csv,"('848.3',)",42174.18733897033
matriz_diagonal_real_y_caso1_frequencia_2216.0.csv,"('852r.2',)",42184.32434583683
matriz_diagonal_real_y_caso1_frequencia_2216.5.csv,"('848.3',)",42194.46271680976
matriz_diagonal_real_y_caso1_frequencia_2217.0.csv,"('848.1',)",42204.602449362224
matriz_diagonal_real_y_caso1_frequencia_2217.5.csv,"('848.2',)",42214.743541440555
matriz_diagonal_real_y_caso1_frequencia_2218.0.csv,"('848.2',)",42224.88599059654
matriz_diagonal_real_y_caso1_frequencia_2218.5.csv,"('848.3',)",42235.02979479422
matriz_diagonal_real_y_caso1_frequencia_2219.0.csv,"('848.3',)",42245.17495146001
matriz_diagonal_real_y_caso1_frequencia_2219.5.csv,"('846.3',)",42255.321458205406
matriz_diagonal_real_y_caso1_frequencia_222.0.csv,"('864.1',)",11553.784941094324
matriz_diagonal_real_y_caso1_frequencia_222.5.csv,"('864.1',)",11576.783274708736
matriz_diagonal_real_y_caso1_frequencia_2220.0.csv,"('852r.2',)",42265.469312946356
matriz_diagonal_real_y_caso1_frequencia_2220.5.csv,"('852r.3',)",42275.61851293895
matriz_diagonal_real_y_caso1_frequencia_2221.0.csv,"('848.3',)",42285.7690565591
matriz_diagonal_real_y_caso1_frequencia_2221.5.csv,"('848.3',)",42295.92094111997
matriz_diagonal_real_y_caso1_frequencia_2222.0.csv,"('848.2',)",42306.07416417618
matriz_diagonal_real_y_caso1_frequencia_2222.5.csv,"('848.1',)",42316.22872381928
matriz_diagonal_real_y_caso1_frequencia_2223.0.csv,"('848.2',)",42326.384617561576
matriz_diagonal_real_y_caso1_frequencia_2223.5.csv,"('848.2',)",42336.54184315264
matriz_diagonal_real_y_caso1_frequencia_2224.0.csv,"('848.2',)",42346.70039844279
matriz_diagonal_real_y_caso1_frequencia_2224.5.csv,"('852r.1',)",42356.86028084367
matriz_diagonal_real_y_caso1_frequencia_2225.0.csv,"('852r.1',)",42367.02148834579
matriz_diagonal_real_y_caso1_frequencia_2225.5.csv,"('848.2',)",42377.18401837848
matriz_diagonal_real_y_caso1_frequencia_2226.0.csv,"('852r.1',)",42387.34786899359
matriz_diagonal_real_y_caso1_frequencia_2226.5.csv,"('852r.1',)",42397.51303804756
matriz_diagonal_real_y_caso1_frequencia_2227.0.csv,"('852r.1',)",42407.67952295298
matriz_diagonal_real_y_caso1_frequencia_2227.5.csv,"('848.2',)",42417.84732166272
matriz_diagonal_real_y_caso1_frequencia_2228.0.csv,"('852r.1',)",42428.016431719385
matriz_diagonal_real_y_caso1_frequencia_2228.5.csv,"('848.2',)",42438.18685124296
matriz_diagonal_real_y_caso1_frequencia_2229.0.csv,"('848.2',)",42448.358577855295
matriz_diagonal_real_y_caso1_frequencia_2229.5.csv,"('848.2',)",42458.5316090534
matriz_diagonal_real_y_caso1_frequencia_223.0.csv,"('864.1',)",11599.749043798362
matriz_diagonal_real_y_caso1_frequencia_223.5.csv,"('864.1',)",11622.682242910874
matriz_diagonal_real_y_caso1_frequencia_2230.0.csv,"('848.2',)",42468.70594278106
matriz_diagonal_real_y_caso1_frequencia_2230.5.csv,"('848.2',)",42478.88157702378
matriz_diagonal_real_y_caso1_frequencia_2231.0.csv,"('848.2',)",42489.058509359835
matriz_diagonal_real_y_caso1_frequencia_2231.5.csv,"('852r.1',)",42499.23673752104
matriz_diagonal_real_y_caso1_frequencia_2232.0.csv,"('848.2',)",42509.416259384714
matriz_diagonal_real_y_caso1_frequencia_2232.5.csv,"('852r.1',)",42519.597072918965
matriz_diagonal_real_y_caso1_frequencia_2233.0.csv,"('852r.1',)",42529.779175518765
matriz_diagonal_real_y_caso1_frequencia_2233.5.csv,"('852r.1',)",42539.96256524223
matriz_diagonal_real_y_caso1_frequencia_2234.0.csv,"('852r.1',)",42550.147239865015
matriz_diagonal_real_y_caso1_frequencia_2234.5.csv,"('848.2',)",42560.33319732389
matriz_diagonal_real_y_caso1_frequencia_2235.0.csv,"('848.1',)",42570.52043509944
matriz_diagonal_real_y_caso1_frequencia_2235.5.csv,"('848.1',)",42580.708951260036
matriz_diagonal_real_y_caso1_frequencia_2236.0.csv,"('848.1',)",42590.898743762795
matriz_diagonal_real_y_caso1_frequencia_2236.5.csv,"('848.1',)",42601.0898099381
matriz_diagonal_real_y_caso1_frequencia_2237.0.csv,"('848.1',)",42611.28214802015
matriz_diagonal_real_y_caso1_frequencia_2237.5.csv,"('848.1',)",42621.47575574167
matriz_diagonal_real_y_caso1_frequencia_2238.0.csv,"('848.1',)",42631.67063105786
matriz_diagonal_real_y_caso1_frequencia_2238.5.csv,"('852r.1',)",42641.86677139872
matriz_diagonal_real_y_caso1_frequencia_2239.0.csv,"('848.1',)",42652.06417497949
matriz_diagonal_real_y_caso1_frequencia_2239.5.csv,"('848.1',)",42662.26283944093
matriz_diagonal_real_y_caso1_frequencia_224.0.csv,"('890.3',)",11645.582868534735
matriz_diagonal_real_y_caso1_frequencia_224.5.csv,"('890.3',)",11668.450916872545
matriz_diagonal_real_y_caso1_frequencia_2240.0.csv,"('848.1',)",42672.462762894895
matriz_diagonal_real_y_caso1_frequencia_2240.5.csv,"('848.1',)",42682.663943013926
matriz_diagonal_real_y_caso1_frequencia_2241.0.csv,"('848.1',)",42692.86637754336
matriz_diagonal_real_y_caso1_frequencia_2241.5.csv,"('848.1',)",42703.07006472245
matriz_diagonal_real_y_caso1_frequencia_2242.0.csv,"('852r.1',)",42713.27500185636
matriz_diagonal_real_y_caso1_frequencia_2242.5.csv,"('852r.1',)",42723.481187361474
matriz_diagonal_real_y_caso1_frequencia_2243.0.csv,"('852r.3',)",42733.68861857862
matriz_diagonal_real_y_caso1_frequencia_2243.5.csv,"('852r.1',)",42743.897294055
matriz_diagonal_real_y_caso1_frequencia_2244.0.csv,"('852r.1',)",42754.107210919734
matriz_diagonal_real_y_caso1_frequencia_2244.5.csv,"('852r.1',)",42764.31836775208
matriz_diagonal_real_y_caso1_frequencia_2245.0.csv,"('852r.1',)",42774.530761865615
matriz_diagonal_real_y_caso1_frequencia_2245.5.csv,"('852r.1',)",42784.74439160568
matriz_diagonal_real_y_caso1_frequencia_2246.0.csv,"('852r.1',)",42794.95925441198
matriz_diagonal_real_y_caso1_frequencia_2246.5.csv,"('852r.1',)",42805.17534864093
matriz_diagonal_real_y_caso1_frequencia_2247.0.csv,"('852r.1',)",42815.39267186817
matriz_diagonal_real_y_caso1_frequencia_2247.5.csv,"('852r.1',)",42825.611222043335
matriz_diagonal_real_y_caso1_frequencia_2248.0.csv,"('852r.1',)",42835.830997398865
matriz_diagonal_real_y_caso1_frequencia_2248.5.csv,"('852r.1',)",42846.051995368754
matriz_diagonal_real_y_caso1_frequencia_2249.0.csv,"('852r.1',)",42856.27421410492
matriz_diagonal_real_y_caso1_frequencia_2249.5.csv,"('852r.1',)",42866.49765137
matriz_diagonal_real_y_caso1_frequencia_225.0.csv,"('864.1',)",11691.286385400803
matriz_diagonal_real_y_caso1_frequencia_225.5.csv,"('890.2',)",11714.089272408339
matriz_diagonal_real_y_caso1_frequencia_2250.0.csv,"('852r.1',)",42876.7223053893
matriz_diagonal_real_y_caso1_frequencia_2250.5.csv,"('852r.1',)",42886.94817391584
matriz_diagonal_real_y_caso1_frequencia_2251.0.csv,"('848.1',)",42897.17525487732
matriz_diagonal_real_y_caso1_frequencia_2251.5.csv,"('848.1',)",42907.40354637828
matriz_diagonal_real_y_caso1_frequencia_2252.0.csv,"('848.1',)",42917.633045943425
matriz_diagonal_real_y_caso1_frequencia_2252.5.csv,"('848.3',)",42927.8637518547
matriz_diagonal_real_y_caso1_frequencia_2253.0.csv,"('848.2',)",42938.09566199498
matriz_diagonal_real_y_caso1_frequencia_2253.5.csv,"('848.2',)",42948.32877429959
matriz_diagonal_real_y_caso1_frequencia_2254.0.csv,"('848.2',)",42958.563086406466
matriz_diagonal_real_y_caso1_frequencia_2254.5.csv,"('848.2',)",42968.798596958426
matriz_diagonal_real_y_caso1_frequencia_2255.0.csv,"('848.1',)",42979.035303211116
matriz_diagonal_real_y_caso1_frequencia_2255.5.csv,"('848.3',)",42989.27320361232
matriz_diagonal_real_y_caso1_frequencia_2256.0.csv,"('848.3',)",42999.512295866996
matriz_diagonal_real_y_caso1_frequencia_2256.5.csv,"('848.2',)",43009.75257795882
matriz_diagonal_real_y_caso1_frequencia_2257.0.csv,"('848.3',)",43019.994048111635
matriz_diagonal_real_y_caso1_frequencia_2257.5.csv,"('848.1',)",43030.23670401395
matriz_diagonal_real_y_caso1_frequencia_2258.0.csv,"('852r.1',)",43040.48054372
matriz_diagonal_real_y_caso1_frequencia_2258.5.csv,"('852r.1',)",43050.725565124485
matriz_diagonal_real_y_caso1_frequencia_2259.0.csv,"('852r.1',)",43060.97176637408
matriz_diagonal_real_y_caso1_frequencia_2259.5.csv,"('852r.2',)",43071.219145539915
matriz_diagonal_real_y_caso1_frequencia_226.0.csv,"('890.3',)",11736.859575470515
matriz_diagonal_real_y_caso1_frequencia_226.5.csv,"('890.3',)",11759.59729460834
matriz_diagonal_real_y_caso1_frequencia_2260.0.csv,"('848.2',)",43081.467700553614
matriz_diagonal_real_y_caso1_frequencia_2260.5.csv,"('848.2',)",43091.717429191434
matriz_diagonal_real_y_caso1_frequencia_2261.0.csv,"('848.2',)",43101.96832955252
matriz_diagonal_real_y_caso1_frequencia_2261.5.csv,"('848.2',)",43112.22039956282
matriz_diagonal_real_y_caso1_frequencia_2262.0.csv,"('848.2',)",43122.47363752842
matriz_diagonal_real_y_caso1_frequencia_2262.5.csv,"('848.3',)",43132.72804119547
matriz_diagonal_real_y_caso1_frequencia_2263.0.csv,"('852r.1',)",43142.98360863403
matriz_diagonal_real_y_caso1_frequencia_2263.5.csv,"('848.2',)",43153.24033799187
matriz_diagonal_real_y_caso1_frequencia_2264.0.csv,"('848.2',)",43163.49822706476
matriz_diagonal_real_y_caso1_frequencia_2264.5.csv,"('846.3',)",43173.75727428621
matriz_diagonal_real_y_caso1_frequencia_2265.0.csv,"('848.2',)",43184.01747685651
matriz_diagonal_real_y_caso1_frequencia_2265.5.csv,"('848.2',)",43194.27883373831
matriz_diagonal_real_y_caso1_frequencia_2266.0.csv,"('848.2',)",43204.54134230651
matriz_diagonal_real_y_caso1_frequencia_2266.5.csv,"('852r.2',)",43214.80500110352
matriz_diagonal_real_y_caso1_frequencia_2267.0.csv,"('848.3',)",43225.06980765645
matriz_diagonal_real_y_caso1_frequencia_2267.5.csv,"('852r.3',)",43235.33576030895
matriz_diagonal_real_y_caso1_frequencia_2268.0.csv,"('852r.2',)",43245.602857237456
matriz_diagonal_real_y_caso1_frequencia_2268.5.csv,"('852r.2',)",43255.871096130715
matriz_diagonal_real_y_caso1_frequencia_2269.0.csv,"('852r.2',)",43266.14047546779
matriz_diagonal_real_y_caso1_frequencia_2269.5.csv,"('848.3',)",43276.41099278186
matriz_diagonal_real_y_caso1_frequencia_227.0.csv,"('864.1',)",11782.3024293986
matriz_diagonal_real_y_caso1_frequencia_227.5.csv,"('864.1',)",11804.974980470603
matriz_diagonal_real_y_caso1_frequencia_2270.0.csv,"('846.3',)",43286.682646583766
matriz_diagonal_real_y_caso1_frequencia_2270.5.csv,"('848.3',)",43296.95543447122
matriz_diagonal_real_y_caso1_frequencia_2271.0.csv,"('848.3',)",43307.22935502813
matriz_diagonal_real_y_caso1_frequencia_2271.5.csv,"('848.3',)",43317.50440624891
matriz_diagonal_real_y_caso1_frequencia_2272.0.csv,"('848.3',)",43327.78058579811
matriz_diagonal_real_y_caso1_frequencia_2272.5.csv,"('852r.1',)",43338.05789206799
matriz_diagonal_real_y_caso1_frequencia_2273.0.csv,"('852r.1',)",43348.336322878386
